1.117000000000000000e+03,1.285000000000000000e+03
9.408000000000000000e+03,1.145900000000000000e+04
1.877000000000000000e+03,1.504000000000000000e+03
1.290900000000000000e+04,8.746000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00
9.800000000000000000e+01,5.000000000000000000e+00
4.624000000000000000e+03,4.627000000000000000e+03
7.809000000000000000e+03,1.737900000000000000e+04
6.922000000000000000e+03,1.270800000000000000e+04
4.908700000000000000e+04,6.862900000000000000e+04
4.400000000000000000e+01,4.400000000000000000e+01
5.430000000000000000e+03,3.664000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+01,9.100000000000000000e+01
1.546000000000000000e+03,2.265000000000000000e+03
3.078000000000000000e+03,8.782000000000000000e+03
7.350000000000000000e+02,2.461000000000000000e+03
2.421000000000000000e+03,3.558000000000000000e+03
3.390000000000000000e+02,2.060000000000000000e+02
7.219000000000000000e+03,6.117000000000000000e+03
4.030000000000000000e+02,2.010000000000000000e+02
9.893000000000000000e+03,5.224000000000000000e+03
2.000000000000000000e+00,1.000000000000000000e+00
4.600000000000000000e+01,3.000000000000000000e+00
2.520000000000000000e+02,3.140000000000000000e+02
6.210000000000000000e+03,9.821000000000000000e+03
1.589000000000000000e+03,1.453000000000000000e+03
4.018200000000000000e+04,3.910500000000000000e+04
1.590000000000000000e+02,1.020000000000000000e+02
3.422000000000000000e+03,2.560000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+00,4.300000000000000000e+01
1.080000000000000000e+02,1.650000000000000000e+02
2.982000000000000000e+03,4.871000000000000000e+03
6.400000000000000000e+01,7.600000000000000000e+01
1.724000000000000000e+03,2.306000000000000000e+03
4.167000000000000000e+03,3.280000000000000000e+02
5.037000000000000000e+03,1.345000000000000000e+03
4.781000000000000000e+03,3.350000000000000000e+02
5.909000000000000000e+03,1.165000000000000000e+03
1.800000000000000000e+01,1.000000000000000000e+00
1.700000000000000000e+01,3.000000000000000000e+00
4.464000000000000000e+03,6.390000000000000000e+02
5.034000000000000000e+03,1.912000000000000000e+03
2.264100000000000000e+04,3.835000000000000000e+03
2.649400000000000000e+04,9.692000000000000000e+03
1.785000000000000000e+03,3.790000000000000000e+02
1.890000000000000000e+03,8.570000000000000000e+02
8.000000000000000000e+00,2.000000000000000000e+00
1.200000000000000000e+01,1.100000000000000000e+01
1.926000000000000000e+03,5.230000000000000000e+02
1.971000000000000000e+03,1.195000000000000000e+03
1.024000000000000000e+03,3.270000000000000000e+02
1.131000000000000000e+03,6.670000000000000000e+02
1.350000000000000000e+02,3.300000000000000000e+02
4.784000000000000000e+03,6.771000000000000000e+03
2.040000000000000000e+02,2.120000000000000000e+02
5.786000000000000000e+03,5.012000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00
1.240000000000000000e+02,3.940000000000000000e+02
3.519000000000000000e+03,8.226000000000000000e+03
9.020000000000000000e+02,1.713000000000000000e+03
2.320900000000000000e+04,3.650100000000000000e+04
1.040000000000000000e+02,1.030000000000000000e+02
2.321000000000000000e+03,2.302000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,2.000000000000000000e+00
5.000000000000000000e+01,1.590000000000000000e+02
1.347000000000000000e+03,3.350000000000000000e+03
4.400000000000000000e+01,8.400000000000000000e+01
1.392000000000000000e+03,1.536000000000000000e+03
3.450000000000000000e+02,4.030000000000000000e+02
8.042000000000000000e+03,7.876000000000000000e+03
4.210000000000000000e+02,3.120000000000000000e+02
8.987000000000000000e+03,6.978000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000000e+00,2.000000000000000000e+00
3.070000000000000000e+02,4.520000000000000000e+02
7.103000000000000000e+03,8.883000000000000000e+03
2.146000000000000000e+03,2.106000000000000000e+03
4.369700000000000000e+04,4.183500000000000000e+04
1.630000000000000000e+02,1.740000000000000000e+02
3.804000000000000000e+03,2.729000000000000000e+03
1.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000000e+00,8.000000000000000000e+00
1.510000000000000000e+02,2.100000000000000000e+02
2.917000000000000000e+03,3.601000000000000000e+03
7.700000000000000000e+01,1.110000000000000000e+02
2.069000000000000000e+03,1.951000000000000000e+03
9.966000000000000000e+03,1.228000000000000000e+03
9.292000000000000000e+03,3.527000000000000000e+03
1.059800000000000000e+04,1.191000000000000000e+03
9.651000000000000000e+03,3.497000000000000000e+03
6.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.000000000000000000e+00
9.875000000000000000e+03,1.210000000000000000e+03
8.960000000000000000e+03,3.844000000000000000e+03
5.362300000000000000e+04,7.051000000000000000e+03
4.948700000000000000e+04,2.047600000000000000e+04
4.199000000000000000e+03,6.170000000000000000e+02
3.649000000000000000e+03,1.738000000000000000e+03
9.000000000000000000e+00,2.000000000000000000e+00
5.000000000000000000e+00,6.000000000000000000e+00
4.137000000000000000e+03,5.920000000000000000e+02
3.507000000000000000e+03,1.803000000000000000e+03
2.541000000000000000e+03,4.090000000000000000e+02
2.283000000000000000e+03,1.142000000000000000e+03
2.310000000000000000e+02,3.421000000000000000e+03
8.550000000000000000e+02,3.805000000000000000e+03
3.240000000000000000e+02,2.904000000000000000e+03
1.102000000000000000e+03,3.190000000000000000e+03
0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,3.000000000000000000e+00
2.350000000000000000e+02,3.565000000000000000e+03
6.690000000000000000e+02,4.219000000000000000e+03
2.312000000000000000e+03,1.659200000000000000e+04
5.694000000000000000e+03,1.817700000000000000e+04
2.880000000000000000e+02,1.094000000000000000e+03
5.820000000000000000e+02,1.155000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00
2.680000000000000000e+02,1.247000000000000000e+03
5.590000000000000000e+02,1.331000000000000000e+03
2.010000000000000000e+02,7.320000000000000000e+02
4.240000000000000000e+02,7.710000000000000000e+02
1.201000000000000000e+03,9.930000000000000000e+03
3.605000000000000000e+03,8.391000000000000000e+03
1.271000000000000000e+03,9.736000000000000000e+03
3.744000000000000000e+03,8.093000000000000000e+03
4.000000000000000000e+00,1.000000000000000000e+01
2.000000000000000000e+00,6.000000000000000000e+00
1.187000000000000000e+03,1.040700000000000000e+04
3.519000000000000000e+03,9.029000000000000000e+03
7.288000000000000000e+03,5.481000000000000000e+04
2.001500000000000000e+04,4.522000000000000000e+04
6.810000000000000000e+02,4.058000000000000000e+03
1.782000000000000000e+03,3.161000000000000000e+03
0.000000000000000000e+00,4.000000000000000000e+00
3.000000000000000000e+00,6.000000000000000000e+00
6.640000000000000000e+02,4.228000000000000000e+03
1.715000000000000000e+03,3.247000000000000000e+03
4.300000000000000000e+02,2.511000000000000000e+03
1.146000000000000000e+03,2.051000000000000000e+03
9.840000000000000000e+03,9.864000000000000000e+03
4.435000000000000000e+03,4.167000000000000000e+03
1.041400000000000000e+04,1.023100000000000000e+04
4.452000000000000000e+03,4.234000000000000000e+03
6.000000000000000000e+00,6.000000000000000000e+00
3.000000000000000000e+00,3.000000000000000000e+00
1.027400000000000000e+04,1.038600000000000000e+04
4.494000000000000000e+03,4.382000000000000000e+03
5.593500000000000000e+04,5.581800000000000000e+04
2.376300000000000000e+04,2.328800000000000000e+04
4.351000000000000000e+03,4.381000000000000000e+03
1.767000000000000000e+03,1.852000000000000000e+03
5.000000000000000000e+00,1.100000000000000000e+01
3.000000000000000000e+00,3.000000000000000000e+00
4.343000000000000000e+03,4.381000000000000000e+03
1.845000000000000000e+03,1.772000000000000000e+03
2.667000000000000000e+03,2.660000000000000000e+03
1.127000000000000000e+03,1.135000000000000000e+03
