1.998235141479291599e+01,1.989400743183282572e+01
1.958210459233244549e+01,1.973529331034276879e+01
1.996458566481838304e+01,1.938543903737297924e+01
1.958300747431429301e+01,1.990802779497358088e+01
1.990462711596800105e+01,1.161128553065442048e+01
1.985512721813598347e+01,1.874795191946337525e+01
1.953689862125747823e+01,1.994780769374249019e+01
1.968466628083940861e+01,1.990283815398081657e+01
1.965600026594799132e+01,1.993588391406590077e+01
1.956195755074035247e+01,1.972048215723102871e+01
1.996461720686578900e+01,1.964391476954536131e+01
1.957250205320200109e+01,1.821287232562352898e+01
1.977843913674562160e+01,0.000000000000000000e+00
1.948573270388080303e+01,1.989172846417547547e+01
1.955748556313901432e+01,1.924982285860343367e+01
1.937972601356262103e+01,1.955065228438800773e+01
1.818319133676518717e+01,1.969162038645031743e+01
1.850180314791619551e+01,1.963901124202958925e+01
1.912909899387138424e+01,1.673867986576879474e+01
1.916169349398661481e+01,1.897918032182840520e+01
1.949102576361216066e+01,1.087361053327660620e+01
1.899898943611917090e+01,1.630085796100836149e+01
1.943228208464583417e+01,7.593066575116708350e+00
1.974648581246171020e+01,-1.131728609052878554e+01
1.833500429225939143e+01,1.656797467704124927e+01
1.535723646481574711e+01,1.824020444886789605e+01
1.804452117170965053e+01,1.078122686039638545e+01
1.914724533777107851e+01,-2.495663848732714740e+00
1.825968370369565363e+01,1.447112981126942444e+01
1.950664771812374454e+01,-1.163365977298225573e+01
1.806282266266289938e+01,1.493692298740188562e+01
1.742832347279179572e+01,1.891370327578235333e+01
1.816650845111298551e+01,1.454090535989915089e+01
1.792436294605720803e+01,-1.212394601900612656e+00
1.742190419382501432e+01,-4.620256834330753293e+00
1.394672211843642984e+01,9.729229392746843175e+00
1.476779326919242763e+01,-1.210981904228468409e+01
1.877235536544053929e+01,8.166800703182007126e+00
1.416196101169947141e+01,-1.262403634989919965e+01
1.405051979066773704e+01,-1.214077206913804652e+01
1.266512444517279690e+01,-1.170764799270459733e+01
1.395592827498577115e+01,-1.285661602284196725e+01
1.307263442297738365e+01,7.281779925056373060e+00
3.240402974922227841e+00,-4.481376384776035948e+00
1.285311082297737961e+01,-1.116316293207021459e+01
1.257763381303174910e+01,-1.200265647424569160e+01
1.186049023036934535e+01,-1.285632557965783285e+01
1.246058350111156088e+01,-1.202357286639101908e+01
7.792757477014330192e+00,-1.133555640307109336e+01
1.228071894227601035e+01,-1.249215399179063191e+01
2.267592824468311008e+00,-1.113405592876549122e+01
6.068417710718387426e+00,-1.086837140765833354e+01
1.123411185609313989e+01,-1.266988667815954450e+01
3.385002984763417544e+00,-1.319177967652274930e+01
1.783959345569477151e+01,1.878730625552950784e+01
1.872945299143175291e+01,1.856798857040377726e+01
1.763702289860432870e+01,1.678395628592320321e+01
1.817274619709685979e+01,1.800292123389716181e+01
1.934391034243245855e+01,1.429813220844718202e+01
1.913238476098710095e+01,1.490768353598898699e+01
1.756213305861458096e+01,1.916365126988849354e+01
7.008372467681915907e-01,1.970622817097653012e+01
1.152759922163466122e+01,1.863900370281266916e+01
1.054589665453473479e+01,1.925056272919099953e+01
1.734951826728875801e+01,1.456326576923763128e+01
-1.235219936850423750e+00,1.727187949917903609e+01
0.000000000000000000e+00,1.906989778508437183e+01
1.691513502840905403e+01,1.818322026507095401e+01
-9.544204598827210617e-01,1.870028086891500152e+01
1.111376091595747795e+01,1.924686628351759765e+01
6.378249238857453207e+00,1.759943424242802834e+01
-1.856335452747206460e+00,1.894838124946311808e+01
1.682078340421767848e+01,4.660328850626292763e+00
1.786496932455334985e+01,1.535534376685122204e+01
1.288307010648011541e+01,5.403252459675947250e+00
1.331526445843944551e+01,1.251709996202882280e+01
5.663430255059132890e+00,4.905914091389723453e+00
1.804405821393282139e+01,1.826736119449007489e+00
1.728666297091858794e+01,1.442407058474295667e+01
-1.160946294593131611e+01,1.379155668102839627e+01
1.449316631681489653e+01,1.192646448077539212e+01
-5.201827424562665669e+00,9.451446973241033334e+00
1.332597984179178319e+01,-1.849188309762426030e+01
1.179930814841052289e+01,-1.341357686449505948e+01
-1.326644074753414060e+01,1.608447001724291070e+01
6.699751027923161573e+00,1.439419894499359387e+01
-2.613656219532435898e+01,1.017364099540186473e+01
-1.671617656485525316e+01,1.118203183171261905e+01
1.676055318878354683e+00,-1.893630756915502289e+01
-1.603865990157879295e+01,-7.520587755442623035e+00
4.461573696431512914e+00,-9.877579827220690945e+00
6.364739112117439923e+00,-1.432281637221345250e+01
9.166671304186367664e+00,-1.857798868689263472e+01
1.840133131222196905e+00,-1.843987261938203659e+01
3.605941931946672341e+00,-1.887846133468675092e+01
1.009328564233933179e+01,-1.876488366920859008e+01
2.796903681180036738e+00,-6.104646126084055879e+00
4.668517474462788863e-01,-1.401376914168675469e+01
1.056674850799257825e+00,-1.695294469892868960e+01
-1.054988655062415503e+01,-1.813312177155858862e+01
-4.506438079134614583e+00,-1.719069920912964378e+01
-6.732587151752191801e-01,-1.890826038298594014e+01
-1.742429548950640950e+01,-1.741267218934298455e+01
-1.830750180001814442e+00,-1.773535536135072022e+01
-1.196338515708413208e+00,-1.861584192330419185e+01
-7.088589651833177463e+00,-1.925260659980986588e+01
-2.693311667962876399e+01,-1.876213084154262489e+01
-1.734425406617227239e+01,-1.803255898766133214e+01
1.107303120330617396e+01,1.495625168813771921e+01
-2.462009429944176375e+00,1.480490823152606161e+01
-1.100708435703066890e+01,1.603695539594887620e+01
1.566494584871194284e+01,1.773821774124097672e+01
-3.379223694862796279e+00,9.081873308690795454e+00
-2.191032371395188250e+00,1.316960275224155907e+01
-1.186109102592017450e+01,1.522880354236633416e+01
-1.228127970778089662e+01,1.891167276798400820e+01
-1.270318952943153334e+01,1.295107675851216200e+01
-1.361551899930300635e+01,1.606401439330455361e+01
-1.208246582284302661e+01,5.933890687660411167e+00
-1.351915468405475451e+01,6.449821956358105624e+00
-1.151742202495001344e+01,1.638215073284207790e+01
-1.128404016201830373e+01,1.494350176545734676e+01
-1.163314657876408020e+01,1.604754898440745237e+01
-1.232466121832716155e+01,1.719444707836173336e+01
