1.037000000000000000e+03,7.010000000000000000e+02
7.033000000000000000e+03,5.945000000000000000e+03
7.500000000000000000e+02,1.840000000000000000e+02
3.999000000000000000e+03,1.745000000000000000e+03
9.000000000000000000e+00,1.000000000000000000e+00
1.525000000000000000e+03,2.320000000000000000e+02
7.810000000000000000e+02,1.848000000000000000e+03
2.906000000000000000e+03,3.993000000000000000e+03
1.080000000000000000e+02,4.670000000000000000e+02
5.115000000000000000e+03,3.255000000000000000e+03
4.430000000000000000e+02,1.040000000000000000e+02
4.161000000000000000e+03,9.350000000000000000e+02
3.000000000000000000e+00,8.000000000000000000e+00
5.080000000000000000e+02,1.146000000000000000e+03
6.800000000000000000e+02,9.530000000000000000e+02
2.193000000000000000e+03,3.549000000000000000e+03
1.105000000000000000e+03,1.213000000000000000e+03
7.571000000000000000e+03,5.013000000000000000e+03
2.010000000000000000e+02,3.900000000000000000e+01
3.364000000000000000e+03,2.116000000000000000e+03
9.700000000000000000e+01,1.900000000000000000e+01
1.798000000000000000e+03,7.240000000000000000e+02
2.600000000000000000e+01,4.000000000000000000e+00
6.910000000000000000e+02,1.080000000000000000e+02
5.900000000000000000e+01,3.600000000000000000e+01
1.500000000000000000e+03,1.428000000000000000e+03
1.190000000000000000e+02,3.900000000000000000e+01
2.307000000000000000e+03,1.267000000000000000e+03
5.300000000000000000e+01,2.500000000000000000e+01
1.914000000000000000e+03,3.790000000000000000e+02
1.200000000000000000e+01,2.200000000000000000e+01
2.330000000000000000e+02,5.260000000000000000e+02
4.400000000000000000e+01,4.800000000000000000e+01
1.132000000000000000e+03,1.282000000000000000e+03
1.200000000000000000e+02,9.300000000000000000e+01
3.439000000000000000e+03,2.136000000000000000e+03
1.538000000000000000e+03,7.300000000000000000e+01
1.632000000000000000e+03,3.340000000000000000e+02
7.760000000000000000e+02,4.300000000000000000e+01
9.130000000000000000e+02,1.750000000000000000e+02
1.870000000000000000e+02,1.500000000000000000e+01
2.270000000000000000e+02,3.300000000000000000e+01
6.470000000000000000e+02,9.000000000000000000e+01
8.180000000000000000e+02,2.250000000000000000e+02
9.020000000000000000e+02,1.270000000000000000e+02
1.061000000000000000e+03,2.430000000000000000e+02
5.710000000000000000e+02,7.000000000000000000e+01
6.480000000000000000e+02,1.820000000000000000e+02
1.820000000000000000e+02,3.300000000000000000e+01
1.630000000000000000e+02,8.200000000000000000e+01
5.610000000000000000e+02,1.200000000000000000e+02
6.330000000000000000e+02,2.330000000000000000e+02
1.226000000000000000e+03,2.670000000000000000e+02
1.395000000000000000e+03,5.370000000000000000e+02
1.100000000000000000e+02,1.650000000000000000e+02
3.706000000000000000e+03,4.724000000000000000e+03
7.600000000000000000e+01,4.100000000000000000e+01
2.233000000000000000e+03,1.595000000000000000e+03
2.200000000000000000e+01,6.000000000000000000e+00
6.740000000000000000e+02,2.520000000000000000e+02
4.800000000000000000e+01,8.100000000000000000e+01
1.307000000000000000e+03,2.705000000000000000e+03
6.400000000000000000e+01,1.210000000000000000e+02
2.264000000000000000e+03,2.872000000000000000e+03
7.000000000000000000e+01,3.300000000000000000e+01
